"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250131","1호선","청량리(서울시립대입구)","19419","19433","20250203",""
"20250131","1호선","제기동","13216","13375","20250203",""
"20250131","1호선","신설동","12202","12368","20250203",""
"20250131","1호선","동대문","9785","9543","20250203",""
"20250131","1호선","종로5가","21901","21232","20250203",""
"20250131","1호선","종로3가","20834","19858","20250203",""
"20250131","1호선","종각","34979","34215","20250203",""
"20250131","1호선","시청","22823","22781","20250203",""
"20250131","1호선","서울역","66807","53368","20250203",""
"20250131","안산선","대야미","4538","3991","20250203",""
"20250131","수인선","인천","1009","1573","20250203",""
"20250131","신림선","샛강","2651","3136","20250203",""
"20250131","신림선","대방","2570","2196","20250203",""
"20250131","신림선","서울지방병무청","2812","3075","20250203",""
"20250131","신림선","보라매","3725","3449","20250203",""
"20250131","신림선","보라매공원","1909","2000","20250203",""
"20250131","신림선","보라매병원","7037","7066","20250203",""
"20250131","신림선","당곡","4554","4622","20250203",""
"20250131","신림선","신림","2153","2722","20250203",""
"20250131","신림선","서원","3164","3006","20250203",""
"20250131","신림선","서울대벤처타운","8528","8423","20250203",""
"20250131","신림선","관악산(서울대)","2118","2055","20250203",""
"20250131","안산선","산본","15862","16995","20250203",""
"20250131","안산선","한대앞","7684","7775","20250203",""
"20250131","3호선","학여울","1577","1629","20250203",""
"20250131","3호선","대청","9753","9321","20250203",""
"20250131","3호선","일원","10073","9941","20250203",""
"20250131","3호선","수서","17344","15814","20250203",""
"20250131","3호선","가락시장","7645","7727","20250203",""
"20250131","3호선","경찰병원","6767","6884","20250203",""
"20250131","3호선","오금","5677","5125","20250203",""
"20250131","4호선","당고개","8728","7546","20250203",""
"20250131","4호선","상계","18049","16935","20250203",""
"20250131","4호선","노원","20487","23666","20250203",""
"20250131","4호선","창동","24793","26505","20250203",""
"20250131","4호선","쌍문","27080","25391","20250203",""
"20250131","4호선","수유(강북구청)","32088","33032","20250203",""
"20250131","4호선","미아(서울사이버대학)","13839","13456","20250203",""
"20250131","4호선","미아사거리","24721","24761","20250203",""
"20250131","4호선","길음","19137","18862","20250203",""
"20250131","4호선","성신여대입구(돈암)","19601","20146","20250203",""
"20250131","4호선","한성대입구(삼선교)","11754","11712","20250203",""
"20250131","4호선","혜화","32391","33327","20250203",""
"20250131","4호선","동대문","13692","14347","20250203",""
"20250131","4호선","동대문역사문화공원(DDP)","16686","14794","20250203",""
"20250131","4호선","충무로","24941","26158","20250203",""
"20250131","4호선","명동","30031","32239","20250203",""
"20250131","4호선","회현(남대문시장)","23447","23733","20250203",""
"20250131","4호선","서울역","10008","17853","20250203",""
"20250131","4호선","숙대입구(갈월)","12417","12541","20250203",""
"20250131","4호선","삼각지","5761","6781","20250203",""
"20250131","4호선","신용산","20138","20228","20250203",""
"20250131","4호선","이촌(국립중앙박물관)","9619","10115","20250203",""
"20250131","4호선","동작(현충원)","1176","1267","20250203",""
"20250131","4호선","총신대입구(이수)","17906","19494","20250203",""
"20250131","4호선","사당","22757","20772","20250203",""
"20250131","4호선","남태령","1183","1028","20250203",""
"20250131","5호선","방화","6423","6244","20250203",""
"20250131","5호선","개화산","5455","5144","20250203",""
"20250131","5호선","김포공항","12031","7404","20250203",""
"20250131","5호선","송정","5958","5701","20250203",""
"20250131","5호선","마곡","10437","10555","20250203",""
"20250131","5호선","발산","19851","21232","20250203",""
"20250131","5호선","우장산","13561","13607","20250203",""
"20250131","5호선","화곡","25968","24594","20250203",""
"20250131","5호선","까치산","25063","24891","20250203",""
"20250131","5호선","신정(은행정)","11968","10097","20250203",""
"20250131","5호선","목동","15218","16533","20250203",""
"20250131","5호선","오목교(목동운동장앞)","20189","21222","20250203",""
"20250131","5호선","양평","6865","6719","20250203",""
"20250131","5호선","영등포구청","4313","4309","20250203",""
"20250131","5호선","영등포시장","10612","10814","20250203",""
"20250131","5호선","신길","4113","4492","20250203",""
"20250131","5호선","여의도","27833","28529","20250203",""
"20250131","5호선","여의나루","7104","9162","20250203",""
"20250131","5호선","마포","13413","13709","20250203",""
"20250131","5호선","공덕","12252","13031","20250203",""
"20250131","5호선","애오개","5822","5738","20250203",""
"20250131","5호선","충정로(경기대입구)","4457","4503","20250203",""
"20250131","5호선","서대문","16863","16808","20250203",""
"20250131","5호선","광화문(세종문화회관)","29658","30619","20250203",""
"20250131","5호선","종로3가","12945","13552","20250203",""
"20250131","5호선","을지로4가","5480","5618","20250203",""
"20250131","5호선","동대문역사문화공원(DDP)","2870","3178","20250203",""
"20250131","5호선","청구","3244","3275","20250203",""
"20250131","5호선","신금호","5630","5987","20250203",""
"20250131","5호선","행당","7506","6773","20250203",""
"20250131","5호선","왕십리(성동구청)","4477","5159","20250203",""
"20250131","5호선","마장","5323","5020","20250203",""
"20250131","5호선","답십리","14556","13288","20250203",""
"20250131","5호선","장한평","18163","18438","20250203",""
"20250131","5호선","군자(능동)","10750","12138","20250203",""
"20250131","5호선","아차산(어린이대공원후문)","12757","12825","20250203",""
"20250131","5호선","광나루(장신대)","9733","9232","20250203",""
"20250131","5호선","천호(풍납토성)","18924","18330","20250203",""
"20250131","5호선","강동","17179","16905","20250203",""
"20250131","5호선","길동","8459","8985","20250203",""
"20250131","5호선","굽은다리(강동구민회관앞)","9545","9109","20250203",""
"20250131","5호선","명일","7747","7957","20250203",""
"20250131","5호선","고덕","9530","9456","20250203",""
"20250131","5호선","상일동","13434","12927","20250203",""
"20250131","5호선","둔촌동","10350","10349","20250203",""
"20250131","5호선","올림픽공원(한국체대)","5615","5378","20250203",""
"20250131","5호선","방이","6915","7161","20250203",""
"20250131","5호선","오금","3328","3254","20250203",""
"20250131","5호선","개롱","6043","6317","20250203",""
"20250131","5호선","거여","9206","8950","20250203",""
"20250131","5호선","마천","6495","5894","20250203",""
"20250131","5호선","강일","5389","4883","20250203",""
"20250131","5호선","미사","16604","17316","20250203",""
"20250131","5호선","하남풍산","4079","4135","20250203",""
"20250131","5호선","하남시청(덕풍·신장)","8067","7663","20250203",""
"20250131","5호선","하남검단산","6126","5732","20250203",""
"20250131","6호선","응암","16027","16031","20250203",""
"20250131","6호선","역촌","3408","3928","20250203",""
"20250131","6호선","불광","4394","4150","20250203",""
"20250131","6호선","독바위","2596","2570","20250203",""
"20250131","6호선","구산","7731","6089","20250203",""
"20250131","6호선","새절(신사)","11225","10712","20250203",""
"20250131","6호선","증산(명지대앞)","8438","8496","20250203",""
"20250131","6호선","디지털미디어시티","13068","14149","20250203",""
"20250131","6호선","월드컵경기장(성산)","3494","3628","20250203",""
"20250131","6호선","마포구청","13104","12331","20250203",""
"20250131","6호선","망원","14772","16057","20250203",""
"20250131","6호선","합정","12560","12719","20250203",""
"20250131","6호선","상수","9007","10864","20250203",""
"20250131","6호선","광흥창(서강)","8504","8238","20250203",""
"20250131","6호선","대흥(서강대앞)","7830","8328","20250203",""
"20250131","6호선","공덕","17132","16560","20250203",""
"20250131","6호선","효창공원앞","6631","5950","20250203",""
"20250131","6호선","삼각지","6189","5470","20250203",""
"20250131","6호선","녹사평(용산구청)","4111","4386","20250203",""
"20250131","6호선","이태원","10635","13540","20250203",""
"20250131","6호선","한강진","8433","9976","20250203",""
"20250131","6호선","버티고개","2059","2073","20250203",""
"20250131","6호선","약수","3429","3416","20250203",""
"20250131","6호선","청구","3375","3167","20250203",""
"20250131","6호선","신당","7099","6984","20250203",""
"20250131","6호선","동묘앞","7547","7850","20250203",""
"20250131","6호선","창신","3079","2502","20250203",""
"20250131","6호선","보문","6882","6549","20250203",""
"20250131","6호선","안암(고대병원앞)","9260","9566","20250203",""
"20250131","6호선","고려대(종암)","6709","6726","20250203",""
"20250131","6호선","월곡(동덕여대)","9794","9802","20250203",""
"20250131","6호선","상월곡(한국과학기술연구원)","5522","4861","20250203",""
"20250131","6호선","돌곶이","9036","8483","20250203",""
"20250131","6호선","석계","11254","11720","20250203",""
"20250131","6호선","태릉입구","5122","5634","20250203",""
"20250131","6호선","화랑대(서울여대입구)","9916","8014","20250203",""
"20250131","6호선","봉화산(서울의료원)","7938","7538","20250203",""
"20250131","6호선","신내","1","0","20250203",""
"20250131","7호선","장암","2129","840","20250203",""
"20250131","7호선","도봉산","7621","8612","20250203",""
"20250131","7호선","수락산","11855","11520","20250203",""
"20250131","7호선","마들","13207","12440","20250203",""
"20250131","7호선","노원","22033","23257","20250203",""
"20250131","7호선","중계","12833","11884","20250203",""
"20250131","7호선","하계","16315","15357","20250203",""
"20250131","7호선","공릉(서울과학기술대)","10870","11198","20250203",""
"20250131","7호선","태릉입구","7697","7524","20250203",""
"20250131","7호선","먹골","9841","10060","20250203",""
"20250131","7호선","중화","9805","9716","20250203",""
"20250131","7호선","상봉","16284","16157","20250203",""
"20250131","7호선","면목","13071","12777","20250203",""
"20250131","7호선","사가정","14913","15410","20250203",""
